review_id,booking_id,property_id,review_date,guest_rating,review_text
RV000217,BK000217,PROP001,2025-11-27,4.6,Soluta sequi voluptatibus atque fuga minima voluptatibus numquam eaque labore quaerat ipsum illo quam ratione.
RV000218,BK000218,PROP001,2025-12-05,4.8,Quasi aliquid cumque impedit repellat autem repellat magni occaecati recusandae iure consequuntur perspiciatis consectetur aut.
RV000219,BK000219,PROP001,2025-12-06,4.8,Atque placeat fugiat cumque ratione pariatur ut similique eveniet ipsa nemo.
RV000220,BK000220,PROP001,2025-12-11,4.3,Facilis ipsam iure impedit ipsa tenetur cupiditate necessitatibus saepe sequi cupiditate.
RV000221,BK000221,PROP001,2025-12-19,4.3,Repellendus sit id atque in voluptatibus eius tempora harum aperiam quos.
RV000222,BK000222,PROP001,2025-12-25,5.0,Veniam quibusdam eum officiis necessitatibus fugit beatae doloribus aliquid velit architecto ea ipsam.
RV000223,BK000223,PROP001,2026-01-01,4.8,Non quos quisquam repellat laborum cumque modi labore illo tempora quis quasi.
RV000224,BK000224,PROP001,2026-01-04,4.9,Voluptates blanditiis corrupti delectus quo illo quas ipsam fugit quos.
RV000225,BK000225,PROP002,2023-01-10,4.9,Ab culpa consequatur fugit quo recusandae eum ratione molestias odio ut laudantium.
RV000226,BK000226,PROP002,2023-01-13,4.7,Tenetur magni repudiandae sint excepturi reprehenderit perspiciatis animi doloremque possimus error commodi aliquid repellat.
RV000227,BK000227,PROP002,2023-01-17,4.7,Quo ex impedit error nisi dolor eligendi iusto laboriosam laboriosam reprehenderit dolore iusto fuga.
RV000228,BK000228,PROP002,2023-01-24,5.0,Praesentium expedita iste cum adipisci beatae consectetur sit dolor illum impedit officiis.
RV000229,BK000229,PROP002,2023-01-28,5.0,Consectetur sit repudiandae cumque illo aut ad repellendus eos vitae nisi autem labore minima illo similique.
RV000230,BK000230,PROP002,2023-01-31,4.6,Itaque voluptas quasi cumque iure possimus debitis cumque inventore animi beatae.
RV000231,BK000231,PROP002,2023-02-07,4.5,Nesciunt ex soluta amet earum provident harum aliquam velit nam sed natus quaerat.
RV000232,BK000232,PROP002,2023-02-15,5.0,Repellendus voluptatibus eveniet sequi delectus eos ipsam soluta doloribus officia reprehenderit nam.
RV000233,BK000233,PROP002,2023-02-17,4.6,Fuga ipsa occaecati asperiores quasi quae corporis hic hic ratione possimus sapiente officia.
RV000234,BK000234,PROP002,2023-02-20,4.9,Quibusdam delectus ipsum est sequi voluptas praesentium architecto sint numquam mollitia aperiam soluta repellat nisi dolor.
RV000235,BK000235,PROP002,2023-02-26,5.0,Possimus mollitia asperiores aspernatur quibusdam maiores blanditiis quos.
RV000236,BK000236,PROP002,2023-02-26,4.6,Ea architecto in doloribus quos sit est nulla explicabo.
RV000237,BK000237,PROP002,2023-03-05,4.7,Sit soluta enim tempore ab laudantium expedita quo assumenda dolore optio delectus eligendi aut dignissimos est.
RV000238,BK000238,PROP002,2023-03-10,4.6,Voluptatum nulla ratione quisquam repudiandae tempore eaque.
RV000239,BK000239,PROP002,2023-03-11,4.5,Nihil repellendus facilis laborum facilis aut totam sint minima.
RV000240,BK000240,PROP002,2023-03-14,4.9,Saepe sed veniam nihil commodi et illo debitis voluptatum temporibus placeat reiciendis nobis aut fugit aspernatur.
RV000241,BK000241,PROP002,2023-03-21,4.7,Consequuntur deserunt optio perferendis occaecati soluta commodi.
RV000242,BK000242,PROP002,2023-03-31,4.9,Nisi voluptate placeat impedit impedit sed repellat vel dicta animi ducimus nihil rem.
RV000243,BK000243,PROP002,2023-04-02,4.4,Assumenda sunt itaque tenetur temporibus omnis doloribus adipisci.
RV000244,BK000244,PROP002,2023-04-11,4.3,Beatae perspiciatis fuga iste voluptatem nulla fuga necessitatibus voluptatibus saepe reprehenderit.
RV000245,BK000245,PROP002,2023-04-14,4.8,Id sit dolores ipsam molestiae consequuntur iste delectus vero possimus quam hic recusandae repellat modi quos.
RV000246,BK000246,PROP002,2023-04-17,4.6,Facilis fugiat fuga expedita harum ipsum consectetur impedit tenetur magni ipsum quia natus consequuntur modi.
RV000247,BK000247,PROP002,2023-04-24,5.0,Sapiente rem at suscipit eligendi laudantium dolores.
RV000248,BK000248,PROP002,2023-04-28,4.9,Mollitia omnis sit maiores reiciendis consectetur eligendi totam quis.
RV000249,BK000249,PROP002,2023-05-06,4.7,Neque repudiandae voluptatem eum quasi assumenda atque aliquid tenetur amet fuga.
RV000250,BK000250,PROP002,2023-05-14,5.0,Veniam porro repellendus libero sequi nisi tempore dolor dignissimos accusantium.
RV000251,BK000251,PROP002,2023-05-19,4.8,Tempore hic dignissimos quaerat hic porro pariatur.
RV000252,BK000252,PROP002,2023-05-25,4.5,At doloribus quis quibusdam velit id voluptatum id voluptate dignissimos perspiciatis omnis.
RV000253,BK000253,PROP002,2023-05-26,4.4,Nemo voluptatum totam iste nihil voluptatibus odio.
RV000254,BK000254,PROP002,2023-06-03,4.2,Maxime fuga nisi assumenda quas occaecati aut nesciunt ipsum adipisci facere adipisci.
RV000255,BK000255,PROP002,2023-06-04,4.9,Tempore nesciunt sint ad nam voluptate accusamus voluptatem atque.
RV000256,BK000256,PROP002,2023-06-10,5.0,Ipsam atque asperiores suscipit dolore ea autem quibusdam iure exercitationem qui pariatur eius.
RV000257,BK000257,PROP002,2023-06-15,4.7,Maxime facilis odio optio in animi nulla odit.
RV000258,BK000258,PROP002,2023-06-20,4.3,Numquam corrupti sint impedit minus blanditiis explicabo mollitia officia natus voluptate perferendis maiores nemo at quaerat.
RV000259,BK000259,PROP002,2023-06-26,4.5,Similique facere tempora magnam eligendi maxime praesentium maiores illum expedita alias repellendus non.
RV000260,BK000260,PROP002,2023-07-02,4.6,Perspiciatis dolorum animi animi architecto ducimus corrupti ex.
RV000261,BK000261,PROP002,2023-07-11,4.4,Facere totam praesentium non inventore voluptatum facere.
RV000262,BK000262,PROP002,2023-07-14,4.8,Dolorum vitae ex deserunt labore iusto itaque debitis.
RV000263,BK000263,PROP002,2023-07-17,4.5,Quo sed a explicabo quam dolorum unde laudantium commodi deserunt aliquam.
RV000264,BK000264,PROP002,2023-07-18,5.0,Temporibus ad eum praesentium perspiciatis quos assumenda fugiat ut quas maxime.
RV000265,BK000265,PROP002,2023-07-22,4.8,Quia totam assumenda tempora earum ipsum beatae molestias dolor quibusdam labore.
RV000266,BK000266,PROP002,2023-07-27,4.8,Blanditiis occaecati exercitationem laudantium est ex sint saepe molestias itaque voluptatibus repellat.
RV000267,BK000267,PROP002,2023-08-02,4.7,Necessitatibus minima eligendi deleniti quasi expedita ea quis blanditiis enim.
RV000268,BK000268,PROP002,2023-08-10,4.5,Eligendi fugit iste rerum distinctio possimus hic eos veritatis voluptatum accusantium minus inventore consectetur dolor.
RV000269,BK000269,PROP002,2023-08-11,4.7,Perspiciatis optio repellat officiis modi eius quia.
RV000270,BK000270,PROP002,2023-08-19,4.8,Vel est quisquam voluptate perferendis vero nisi culpa labore pariatur commodi.
RV000271,BK000271,PROP002,2023-08-26,4.5,Modi aut quae necessitatibus eligendi voluptatum quibusdam inventore dolorum.
RV000272,BK000272,PROP002,2023-08-26,5.0,Nisi enim dolore deleniti nihil animi libero rerum excepturi eligendi optio aliquam culpa rem quibusdam facere.
RV000273,BK000273,PROP002,2023-08-31,4.8,Minima reprehenderit sequi odit cupiditate nesciunt cumque repudiandae voluptatem debitis qui repellat quibusdam pariatur illo.
RV000274,BK000274,PROP002,2023-09-06,5.0,Itaque tenetur fuga nemo harum hic reprehenderit modi mollitia ipsum dolorum sapiente praesentium.
RV000275,BK000275,PROP002,2023-09-16,5.0,Occaecati consectetur consectetur eaque aut ab dolor.
RV000276,BK000276,PROP002,2023-09-17,4.7,Expedita harum nam deleniti asperiores tempora velit dolorum nostrum molestiae harum deserunt nostrum libero optio.
RV000277,BK000277,PROP002,2023-09-25,4.8,Error architecto corporis culpa illo neque aliquid vitae.
RV000278,BK000278,PROP002,2023-09-26,4.9,Mollitia nobis minus reiciendis harum culpa vel facere reiciendis dicta quae optio qui.
RV000279,BK000279,PROP002,2023-10-03,4.4,Dolore neque eum earum dolorem provident aliquam minima.
RV000280,BK000280,PROP002,2023-10-10,4.8,Nam id rerum at nobis dolor sunt.
RV000281,BK000281,PROP002,2023-10-16,4.9,Laudantium nihil quisquam consequuntur ad expedita dolorum accusantium quibusdam.
RV000282,BK000282,PROP002,2023-10-20,4.7,Autem pariatur minus deleniti ratione libero ea animi.
RV000283,BK000283,PROP002,2023-10-23,5.0,Inventore odio laboriosam eligendi voluptatibus corporis porro accusamus.
RV000284,BK000284,PROP002,2023-10-30,4.2,Placeat molestiae quam nisi sed tempore ipsam nemo repudiandae nulla beatae placeat officia sapiente.
RV000285,BK000285,PROP002,2023-11-04,4.6,A explicabo odit pariatur eligendi accusamus impedit beatae eveniet possimus sed provident.
RV000286,BK000286,PROP002,2023-11-12,4.7,Temporibus eos harum quidem consequuntur officiis autem in voluptas debitis repellat temporibus quibusdam perferendis officia blanditiis.
RV000287,BK000287,PROP002,2023-11-20,4.7,Odit molestiae explicabo ut illo doloremque eveniet labore sed quas atque suscipit iste nam unde.
RV000288,BK000288,PROP002,2023-11-24,5.0,Architecto voluptatem sed officia labore nesciunt blanditiis consectetur vitae.
RV000289,BK000289,PROP002,2023-11-29,4.9,Accusantium excepturi explicabo cumque ipsam accusamus autem ipsam ducimus sint nisi sit mollitia ad fugit voluptate.
RV000290,BK000290,PROP002,2023-12-05,4.4,Ex minus id possimus eligendi explicabo recusandae ducimus vel vel quisquam.
RV000291,BK000291,PROP002,2023-12-09,4.7,Unde quibusdam nulla excepturi vero voluptate eos quam.
RV000292,BK000292,PROP002,2023-12-17,5.0,Suscipit quae rem minima repellat animi tenetur.
RV000293,BK000293,PROP002,2023-12-21,4.8,Voluptatum in quos magni dolor occaecati reprehenderit eos.
RV000294,BK000294,PROP002,2023-12-23,4.8,Officia aspernatur veniam repellendus iure laboriosam officiis odio eius excepturi sint nostrum asperiores modi in qui.
RV000295,BK000295,PROP002,2023-12-29,4.7,Sapiente porro recusandae rerum error necessitatibus in fuga tenetur odit molestias.
RV000296,BK000296,PROP002,2024-01-08,4.4,Amet ipsum a non ratione illum illum aliquid.
RV000297,BK000297,PROP002,2024-01-13,4.5,Tempore ratione voluptatem eligendi consequuntur sequi a eligendi repellendus veniam soluta tenetur assumenda consequatur accusamus.
RV000298,BK000298,PROP002,2024-01-20,4.5,Quae eius ipsum aliquid mollitia consequatur repellendus asperiores eos magni corrupti asperiores dolor.
RV000299,BK000299,PROP002,2024-01-24,4.9,Reprehenderit recusandae omnis commodi esse repellendus quo corrupti eius in repellendus quod.
RV000300,BK000300,PROP002,2024-01-29,4.1,Quisquam voluptatibus itaque esse quo aliquid labore voluptatibus.
RV000301,BK000301,PROP002,2024-02-11,4.7,Nesciunt dolorem ipsa magnam amet modi voluptates dolorem repellat molestiae a velit debitis.
RV000302,BK000302,PROP002,2024-02-19,4.5,Aspernatur pariatur optio est aspernatur porro reprehenderit maxime aspernatur quisquam totam.
RV000303,BK000303,PROP002,2024-02-23,4.4,Laudantium ipsam harum beatae sint porro veniam expedita recusandae dignissimos itaque veniam dolor exercitationem ipsa culpa.
RV000304,BK000304,PROP002,2024-02-27,4.9,Expedita sit maiores sunt quisquam occaecati molestiae ea repudiandae vitae saepe consectetur.
RV000305,BK000305,PROP002,2024-03-03,5.0,Hic iste fugit tempore dolore dicta autem hic a nam laboriosam magnam voluptate delectus.
RV000306,BK000306,PROP002,2024-03-06,5.0,Sunt error nostrum possimus dolorem magni numquam corrupti magni.
RV000307,BK000307,PROP002,2024-03-18,4.9,Maiores vel natus error vero nulla non a.
RV000308,BK000308,PROP002,2024-03-22,4.6,Delectus ex totam beatae quasi aut animi sunt minus provident voluptates.
RV000309,BK000309,PROP002,2024-03-28,4.5,Rerum quo aliquid quidem nam ex quia nesciunt officiis tempora hic suscipit.
RV000310,BK000310,PROP002,2024-04-04,4.6,Maxime minima accusamus commodi reiciendis minima ipsa tempore numquam rerum.
RV000311,BK000311,PROP002,2024-04-08,4.7,Non excepturi voluptatibus vitae mollitia consectetur dolor incidunt aut vero.
RV000312,BK000312,PROP002,2024-04-11,4.7,Sed voluptatum iure cumque dolore nemo neque laborum sapiente aliquid cum.
RV000313,BK000313,PROP002,2024-04-15,4.8,Quam possimus impedit repellendus sunt voluptate nesciunt vitae veritatis tenetur consectetur.
RV000314,BK000314,PROP002,2024-04-18,4.3,Amet ab laboriosam perspiciatis reprehenderit tenetur saepe dolores et quaerat temporibus alias nobis doloremque ipsam tempore.
RV000315,BK000315,PROP002,2024-04-26,4.4,Perspiciatis voluptate aspernatur esse facere voluptates repellat error quidem culpa rem dolore quis ipsa.
RV000316,BK000316,PROP002,2024-05-01,5.0,Earum eos voluptates eos impedit recusandae quis porro.
RV000317,BK000317,PROP002,2024-05-01,5.0,Hic reprehenderit repellat impedit occaecati unde porro id corrupti.
RV000318,BK000318,PROP002,2024-05-04,4.9,Veritatis repellendus cupiditate sit ipsam voluptas sunt qui aliquam sint inventore provident doloremque ullam.
RV000319,BK000319,PROP002,2024-05-08,5.0,Veniam sapiente placeat commodi numquam quam maiores iure exercitationem sapiente excepturi assumenda id quam.
RV000320,BK000320,PROP002,2024-05-10,4.8,Maiores magnam culpa assumenda labore qui architecto quae tempora accusantium labore voluptatibus.
RV000321,BK000321,PROP002,2024-05-13,4.6,Molestiae nulla odio ad commodi at ipsam nesciunt nostrum.
RV000322,BK000322,PROP002,2024-05-19,4.6,Dolor iusto fugit expedita officiis culpa quibusdam at quod voluptas.
RV000323,BK000323,PROP002,2024-05-21,4.8,Placeat sunt error voluptates facilis iusto iure consectetur non provident minus voluptatem dolor nesciunt veritatis.
RV000324,BK000324,PROP002,2024-05-25,4.4,Non est excepturi voluptas consequuntur voluptas accusantium optio pariatur corrupti nam.
RV000325,BK000325,PROP002,2024-06-02,4.6,Rem impedit cumque distinctio vitae dolores dolor.
RV000326,BK000326,PROP002,2024-06-07,4.4,Eligendi maxime quidem architecto deleniti delectus adipisci iure at.
RV000327,BK000327,PROP002,2024-06-13,5.0,Mollitia eligendi dolorum omnis expedita corporis perferendis unde aut.
RV000328,BK000328,PROP002,2024-06-20,4.9,Odio accusantium sapiente nobis possimus aliquam vitae eligendi nulla eaque minima beatae nihil ratione mollitia.
RV000329,BK000329,PROP002,2024-06-24,5.0,Consequuntur recusandae itaque dicta quasi non fugiat dolorem veniam vitae veniam.
RV000330,BK000330,PROP002,2024-06-29,4.8,Ipsam blanditiis quas tempora nam dicta culpa consectetur libero dicta magni deserunt praesentium.
RV000331,BK000331,PROP002,2024-07-07,4.8,Perferendis aliquam ipsa suscipit asperiores iste magni incidunt est ut reprehenderit nobis cum tempore quia.
RV000332,BK000332,PROP002,2024-07-05,4.7,Illo eligendi voluptatum cum ea adipisci ipsa perspiciatis sed earum fuga minus cupiditate.
RV000333,BK000333,PROP002,2024-07-12,4.4,In commodi eaque ex eum corrupti quos temporibus in hic inventore.
RV000334,BK000334,PROP002,2024-07-22,4.7,Labore harum nam dolorum culpa harum exercitationem autem sapiente minus sed eum.
RV000335,BK000335,PROP002,2024-07-25,4.9,Sit in libero voluptate voluptas magnam perferendis reiciendis iste eligendi eum inventore.
RV000336,BK000336,PROP002,2024-07-29,4.5,Suscipit quod magni iusto saepe laborum iusto temporibus maxime nobis ratione.
RV000337,BK000337,PROP002,2024-08-01,5.0,Illum fugiat aut quod natus eaque aut totam.
RV000338,BK000338,PROP002,2024-08-07,4.8,Porro adipisci atque fugiat corrupti pariatur est.
RV000339,BK000339,PROP002,2024-08-10,4.7,Ab ut velit temporibus modi deleniti dolores unde dolores fugiat doloribus nihil.
RV000340,BK000340,PROP002,2024-08-13,4.7,Numquam veniam provident tempore odit nobis reprehenderit architecto quidem explicabo inventore doloremque quas aliquam.
RV000341,BK000341,PROP002,2024-08-19,4.8,Fuga necessitatibus dolorem officia dolores debitis hic.
RV000342,BK000342,PROP002,2024-08-28,4.7,Assumenda ipsa aut non architecto incidunt quisquam.
RV000343,BK000343,PROP002,2024-08-29,4.9,Cumque asperiores reiciendis dolorem tempore explicabo aperiam ad blanditiis delectus nihil corrupti saepe.
RV000344,BK000344,PROP002,2024-09-05,4.5,Nihil cum nesciunt atque eaque tempore beatae quis reprehenderit unde at fuga.
RV000345,BK000345,PROP002,2024-09-11,4.7,Culpa quam in error nesciunt laborum vero.
RV000346,BK000346,PROP002,2024-09-21,4.4,Libero nihil recusandae illum necessitatibus eveniet sed ea numquam accusamus nulla accusamus.
RV000347,BK000347,PROP002,2024-09-26,4.7,Magni laudantium debitis saepe dolorem libero praesentium commodi est nihil dolore quas.
RV000348,BK000348,PROP002,2024-09-26,4.4,Aperiam totam recusandae nesciunt hic dolorum dolore recusandae id dignissimos reiciendis dolorum harum incidunt dolorum sint.
RV000349,BK000349,PROP002,2024-10-01,4.5,Nulla amet velit rem eveniet adipisci quas.
RV000350,BK000350,PROP002,2024-10-07,4.4,Consequuntur quas saepe quidem iusto impedit porro ullam amet voluptatum.
RV000351,BK000351,PROP002,2024-10-09,5.0,In nisi beatae consequuntur eos odit natus.
RV000352,BK000352,PROP002,2024-10-15,4.1,Fugit numquam expedita laudantium libero exercitationem consequatur odit laudantium id exercitationem voluptates perspiciatis dignissimos voluptas.
RV000353,BK000353,PROP002,2024-10-23,4.7,Vero modi ipsa autem suscipit cupiditate quidem repellendus placeat.
RV000354,BK000354,PROP002,2024-10-27,4.3,Totam fugit eos tempore quae aspernatur perferendis assumenda odit doloremque quia.
RV000355,BK000355,PROP002,2024-11-05,4.9,Illum magni cum unde qui sint et nam rem soluta incidunt.
